order_id,customer_id,order_date,status,payment_method
8760,1102,2025-11-13,Completed,Card
8761,2100,2025-10-30,Cancelled,Card
8762,514,2024-07-22,Completed,Card
8763,4840,2025-10-19,Completed,Card
8764,3133,2024-05-22,Completed,Card
8765,1833,2024-07-05,Completed,PayPal
8766,4639,2025-05-02,Completed,Card
8767,2458,2024-05-01,Completed,PayPal
8768,2203,2024-12-15,Completed,Card
8769,2681,2024-04-09,Completed,PayPal
8770,2099,2024-10-10,Completed,Card
8771,3167,2025-06-10,Completed,Bank Transfer
8772,1928,2025-01-18,Completed,Card
8773,4451,2025-07-08,Completed,Card
8774,3117,2024-07-05,Completed,PayPal
8775,2888,2024-01-08,Completed,Card
8776,4344,2025-09-15,Completed,PayPal
8777,4629,2025-06-28,Completed,Bank Transfer
8778,3531,2025-02-22,Completed,Card
8779,790,2024-03-30,Completed,Card
8780,1301,2025-05-10,Returned,Card
8781,1948,2025-10-22,Completed,PayPal
8782,2243,2025-12-24,Completed,Card
8783,1095,2024-04-25,Completed,PayPal
8784,1359,2025-11-15,Cancelled,PayPal
8785,3657,2024-01-20,Completed,PayPal
8786,308,2024-05-11,Completed,Card
8787,1451,2024-10-18,Returned,Card
8788,2124,2024-12-19,Completed,Card
8789,4883,2024-08-24,Completed,Card
8790,2843,2025-08-11,Returned,Bank Transfer
8791,1665,2024-08-10,Completed,Card
8792,3949,2025-03-11,Completed,Card
8793,1395,2025-09-29,Completed,Card
8794,4073,2024-02-08,Completed,PayPal
8795,3635,2024-11-22,Completed,PayPal
8796,215,2024-07-27,Completed,Card
8797,3073,2024-04-15,Completed,Card
8798,4055,2025-10-13,Completed,Card
8799,4473,2024-09-05,Completed,PayPal
8800,2460,2025-07-20,Completed,Card
8801,3707,2025-09-21,Cancelled,Bank Transfer
8802,3272,2025-11-18,Completed,Card
8803,1207,2024-12-19,Completed,PayPal
8804,410,2025-04-14,Completed,PayPal
8805,3470,2025-12-25,Completed,Card
8806,216,2024-09-21,Completed,Card
8807,4848,2025-10-13,Completed,Card
8808,349,2025-04-08,Completed,Bank Transfer
8809,3652,2025-03-16,Completed,Card
8810,2879,2024-10-10,Completed,PayPal
8811,3666,2025-06-17,Completed,Card
8812,4750,2025-01-03,Completed,PayPal
8813,3070,2025-11-29,Completed,Card
8814,3995,2025-12-19,Completed,Bank Transfer
8815,3113,2025-10-20,Completed,Bank Transfer
8816,3,2025-05-09,Completed,Card
8817,1118,2024-06-02,Completed,Card
8818,1083,2025-09-11,Completed,PayPal
8819,4503,2024-11-11,Completed,PayPal
8820,1518,2024-10-26,Completed,PayPal
8821,4847,2025-03-15,Completed,PayPal
8822,1896,2024-05-30,Cancelled,PayPal
8823,3580,2025-02-09,Completed,Bank Transfer
8824,2634,2024-06-23,Completed,Bank Transfer
8825,4984,2024-02-24,Completed,Card
8826,2380,2024-11-06,Completed,Card
8827,1013,2024-06-02,Completed,Card
8828,4265,2025-05-14,Completed,Bank Transfer
8829,2824,2025-05-15,Completed,Card
8830,849,2024-07-08,Completed,Card
8831,1705,2025-05-20,Completed,Card
8832,4094,2024-05-28,Completed,PayPal
8833,206,2024-01-08,Completed,PayPal
8834,1893,2025-10-21,Completed,Card
8835,521,2025-11-15,Completed,PayPal
8836,3577,2025-08-15,Completed,Card
8837,2352,2025-08-13,Completed,PayPal
8838,2135,2025-04-13,Completed,Card
8839,4839,2024-11-16,Completed,Card
8840,2476,2025-07-25,Completed,Card
8841,4546,2025-03-26,Completed,Card
8842,786,2025-08-29,Completed,PayPal
8843,4098,2024-05-07,Completed,PayPal
8844,2791,2025-09-25,Completed,Card
8845,2158,2024-10-13,Completed,PayPal
8846,679,2024-03-27,Completed,Card
8847,3529,2024-03-21,Completed,Bank Transfer
8848,3560,2025-06-17,Completed,PayPal
8849,371,2024-09-08,Cancelled,Card
8850,2938,2024-07-08,Completed,Card
8851,722,2025-08-20,Completed,Card
8852,4401,2025-04-28,Completed,Card
8853,924,2025-01-13,Completed,PayPal
8854,836,2025-03-31,Cancelled,Card
8855,2494,2024-01-08,Completed,Card
8856,2980,2024-11-13,Completed,Card
8857,2326,2024-11-29,Completed,Bank Transfer
8858,3925,2024-08-17,Completed,Card
8859,2425,2025-10-25,Completed,Card
8860,4522,2025-05-22,Completed,PayPal
8861,3127,2025-06-10,Completed,PayPal
8862,2377,2025-04-19,Completed,Card
8863,454,2025-02-09,Completed,PayPal
8864,3460,2024-10-13,Completed,Card
8865,4860,2025-03-21,Cancelled,Card
8866,3502,2024-12-08,Completed,Card
8867,3548,2024-11-20,Completed,Card
8868,1149,2024-06-15,Completed,Card
8869,523,2025-08-15,Completed,PayPal
8870,4578,2024-10-22,Completed,PayPal
8871,122,2025-08-03,Completed,Card
8872,3619,2024-07-01,Completed,Card
8873,4677,2025-07-29,Completed,Card
8874,3723,2024-03-26,Completed,PayPal
8875,3084,2025-07-09,Completed,Card
8876,2173,2024-05-28,Completed,Card
8877,2707,2024-02-28,Completed,PayPal
8878,4814,2025-08-28,Completed,Bank Transfer
8879,3308,2024-01-05,Completed,Card
8880,3643,2024-03-23,Completed,PayPal
8881,2818,2025-01-17,Completed,Card
8882,4502,2025-07-02,Completed,PayPal
8883,1485,2025-04-23,Completed,Bank Transfer
8884,277,2024-01-27,Completed,PayPal
8885,1249,2025-06-08,Completed,Card
8886,1125,2025-07-30,Completed,PayPal
8887,2902,2025-02-17,Completed,PayPal
8888,1658,2025-12-15,Completed,Card
8889,1754,2024-06-28,Completed,PayPal
8890,4603,2025-04-08,Completed,Card
8891,3659,2025-06-10,Completed,Card
8892,3403,2024-01-01,Completed,Card
8893,4333,2024-09-27,Completed,PayPal
8894,752,2025-04-28,Completed,Card
8895,165,2024-02-17,Completed,Card
8896,1693,2025-11-24,Completed,Card
8897,1957,2024-07-01,Completed,Card
8898,3861,2025-01-07,Completed,Bank Transfer
8899,2776,2025-12-26,Completed,Card
8900,3290,2025-06-22,Completed,PayPal
8901,1769,2025-05-21,Completed,PayPal
8902,2424,2025-10-31,Completed,PayPal
8903,4527,2025-05-20,Cancelled,Card
8904,3697,2025-07-25,Completed,Card
8905,783,2024-03-06,Completed,Card
8906,3779,2025-11-16,Completed,PayPal
8907,955,2024-02-21,Completed,Card
8908,1993,2025-04-14,Completed,Bank Transfer
8909,1660,2024-08-30,Completed,Card
8910,141,2024-12-02,Completed,Card
8911,720,2024-04-30,Completed,PayPal
8912,1651,2025-07-07,Completed,Card
8913,3574,2025-11-26,Completed,Bank Transfer
8914,3475,2024-02-14,Completed,PayPal
8915,1016,2024-02-21,Completed,PayPal
8916,4384,2024-05-30,Completed,PayPal
8917,343,2025-02-16,Completed,Card
8918,3184,2025-06-24,Completed,Card
8919,2702,2025-07-22,Completed,Card
8920,976,2025-05-12,Cancelled,Bank Transfer
8921,2584,2024-07-27,Completed,Card
8922,3121,2024-01-08,Completed,PayPal
8923,1824,2025-01-25,Returned,Card
8924,4427,2024-09-03,Completed,Card
8925,4461,2025-01-29,Cancelled,Card
8926,11,2025-12-07,Completed,Card
8927,4605,2024-12-04,Completed,Card
8928,2628,2025-02-15,Cancelled,Card
8929,1469,2025-06-23,Completed,Bank Transfer
8930,1114,2024-12-10,Completed,PayPal
8931,622,2024-10-22,Returned,Card
8932,901,2024-08-22,Completed,Card
8933,3748,2025-10-03,Completed,Card
8934,4065,2025-08-10,Completed,Card
8935,1472,2025-03-20,Completed,Card
8936,3104,2024-08-20,Completed,PayPal
8937,327,2024-11-05,Completed,Card
8938,74,2025-12-01,Completed,Bank Transfer
8939,251,2025-04-22,Completed,PayPal
8940,2498,2025-05-28,Completed,PayPal
8941,2403,2024-12-01,Completed,PayPal
8942,4629,2025-07-30,Completed,Card
8943,296,2024-02-21,Completed,Card
8944,298,2025-06-29,Completed,Card
8945,302,2024-10-27,Completed,PayPal
8946,4608,2025-10-02,Completed,Card
8947,585,2024-08-30,Completed,Card
8948,3625,2024-12-21,Completed,Card
8949,1635,2025-09-01,Completed,Card
8950,53,2025-08-10,Completed,Card
8951,2277,2025-03-17,Completed,PayPal
8952,2688,2025-09-04,Completed,Card
8953,2845,2024-04-28,Completed,Card
8954,4887,2025-02-12,Completed,Card
8955,4591,2025-10-13,Completed,Card
8956,4949,2025-01-05,Completed,Card
8957,2719,2024-03-13,Completed,Card
8958,3936,2025-03-24,Completed,Card
8959,663,2025-04-15,Completed,PayPal
8960,8,2024-06-04,Completed,Card
8961,3684,2025-07-29,Completed,PayPal
8962,3088,2024-11-05,Completed,PayPal
8963,4762,2024-02-05,Completed,Bank Transfer
8964,669,2024-09-04,Completed,Bank Transfer
8965,3165,2025-03-03,Completed,PayPal
8966,1286,2024-02-13,Completed,Bank Transfer
8967,3621,2025-03-28,Completed,Card
8968,161,2024-04-28,Completed,Card
8969,2399,2024-12-14,Completed,Card
8970,3246,2025-11-23,Completed,PayPal
8971,18,2025-01-22,Completed,Card
8972,2534,2024-03-10,Completed,PayPal
8973,4447,2025-03-29,Completed,Card
8974,2576,2024-09-23,Completed,PayPal
8975,4968,2025-03-13,Completed,PayPal
8976,2318,2024-12-31,Completed,PayPal
8977,2919,2025-12-02,Completed,Bank Transfer
8978,1054,2024-07-05,Completed,PayPal
8979,316,2024-08-14,Completed,Card
8980,4833,2024-03-01,Completed,Bank Transfer
8981,2212,2024-06-16,Completed,PayPal
8982,320,2024-05-11,Returned,Card
8983,4528,2024-06-03,Completed,Card
8984,2716,2025-12-22,Completed,PayPal
8985,634,2024-01-07,Completed,PayPal
8986,1706,2025-06-06,Completed,PayPal
8987,4821,2025-12-12,Completed,Card
8988,673,2024-09-07,Completed,Bank Transfer
8989,2280,2025-07-29,Completed,Card
8990,3548,2025-11-22,Completed,Card
8991,471,2025-10-01,Completed,Card
8992,3232,2024-09-18,Completed,Card
8993,2608,2024-04-29,Completed,PayPal
8994,3333,2024-02-17,Completed,Card
8995,2621,2024-03-09,Completed,Card
8996,4698,2024-09-18,Completed,Card
8997,1383,2025-03-20,Cancelled,Card
8998,4376,2025-04-23,Completed,PayPal
8999,1186,2024-08-18,Completed,Card
9000,1911,2024-08-11,Cancelled,Card
9001,916,2025-04-01,Completed,Bank Transfer
9002,1618,2025-12-19,Completed,PayPal
9003,1684,2024-12-31,Completed,Card
9004,2426,2024-01-28,Completed,Card
9005,426,2024-04-10,Completed,PayPal
9006,1788,2024-02-27,Completed,PayPal
9007,2585,2024-01-24,Completed,PayPal
9008,4649,2025-02-18,Completed,Card
9009,169,2024-08-14,Completed,Card
9010,515,2024-06-17,Completed,PayPal
9011,3436,2025-05-03,Completed,Card
9012,4526,2024-09-02,Completed,Card
9013,2617,2025-12-24,Completed,PayPal
9014,2378,2024-12-28,Completed,Card
9015,691,2025-04-09,Completed,PayPal
9016,3205,2025-03-05,Completed,Card
9017,2505,2025-02-24,Completed,Card
9018,353,2024-01-21,Completed,Card
9019,1118,2025-09-27,Completed,Bank Transfer
9020,1406,2025-01-03,Completed,PayPal
9021,3940,2025-04-08,Completed,Card
9022,4175,2024-04-06,Completed,Card
9023,678,2025-10-11,Completed,Card
9024,551,2025-05-06,Completed,PayPal
9025,820,2024-12-18,Completed,Card
9026,214,2025-08-27,Completed,Card
9027,1667,2024-04-04,Completed,PayPal
9028,4765,2024-01-24,Completed,PayPal
9029,894,2025-01-14,Completed,PayPal
9030,4255,2025-01-30,Completed,Card
9031,4077,2025-02-07,Completed,PayPal
9032,3906,2025-10-09,Completed,Card
9033,2787,2024-05-12,Completed,PayPal
9034,2249,2024-02-23,Completed,Card
9035,22,2024-10-18,Completed,PayPal
9036,3314,2024-04-21,Completed,PayPal
9037,1262,2025-02-25,Completed,Card
9038,1173,2024-05-10,Completed,Card
9039,4881,2025-02-23,Completed,PayPal
9040,2055,2024-10-04,Completed,Card
9041,1893,2025-08-12,Completed,Card
9042,2816,2024-03-08,Completed,Card
9043,4675,2025-07-27,Completed,Bank Transfer
9044,4585,2025-02-06,Completed,Card
9045,1788,2024-06-23,Completed,Card
9046,1991,2024-10-06,Returned,PayPal
9047,4318,2025-04-08,Completed,Card
9048,2461,2025-01-24,Completed,Card
9049,2632,2024-05-15,Completed,PayPal
9050,2269,2025-02-12,Completed,Bank Transfer
9051,2177,2024-08-11,Completed,Card
9052,877,2025-08-23,Completed,PayPal
9053,3493,2025-09-10,Completed,Card
9054,4259,2025-07-06,Completed,PayPal
9055,955,2025-11-28,Completed,Card
9056,4120,2024-07-06,Completed,PayPal
9057,4289,2025-01-21,Completed,Card
9058,878,2024-01-09,Completed,Card
9059,4486,2024-06-28,Completed,Card
9060,2545,2025-11-28,Cancelled,PayPal
9061,2177,2025-03-19,Completed,Bank Transfer
9062,2601,2025-08-16,Completed,PayPal
9063,3108,2025-11-19,Completed,Bank Transfer
9064,3529,2025-08-28,Completed,PayPal
9065,2409,2025-03-21,Completed,Card
9066,4861,2024-04-25,Completed,PayPal
9067,1974,2025-11-02,Completed,PayPal
9068,3949,2024-09-01,Returned,PayPal
9069,1239,2024-10-09,Cancelled,Card
9070,2335,2024-07-31,Completed,Card
9071,768,2025-10-25,Completed,Card
9072,2417,2025-11-08,Completed,Card
9073,4995,2025-03-26,Completed,Card
9074,3546,2025-10-16,Completed,Card
9075,2310,2024-01-25,Completed,Card
9076,4884,2025-12-12,Completed,PayPal
9077,4207,2024-08-20,Completed,Card
9078,4237,2025-05-30,Completed,Card
9079,745,2024-10-14,Completed,PayPal
9080,2583,2025-11-15,Completed,Card
9081,4175,2024-07-02,Completed,Card
9082,1518,2024-09-07,Completed,PayPal
9083,2557,2024-10-17,Completed,Card
9084,4162,2024-12-24,Completed,Card
9085,3984,2025-09-15,Completed,Card
9086,1395,2024-10-31,Completed,Card
9087,287,2024-12-15,Completed,PayPal
9088,3248,2024-12-04,Completed,PayPal
9089,4219,2025-04-23,Completed,Card
9090,2603,2025-04-09,Completed,Bank Transfer
9091,4,2024-05-09,Completed,Card
9092,412,2024-07-05,Completed,Bank Transfer
9093,4346,2025-02-24,Completed,Card
9094,3728,2025-05-10,Cancelled,PayPal
9095,1918,2025-06-24,Completed,Card
9096,1357,2025-10-31,Cancelled,PayPal
9097,158,2024-08-22,Completed,Card
9098,1601,2024-10-04,Completed,Bank Transfer
9099,2885,2024-04-11,Completed,Card
9100,3490,2025-04-03,Completed,Card
9101,2383,2024-08-19,Completed,PayPal
9102,153,2024-09-30,Completed,PayPal
9103,1630,2024-12-30,Completed,Card
9104,2797,2025-04-22,Completed,Card
9105,2882,2025-04-12,Cancelled,PayPal
9106,3803,2025-09-16,Completed,Card
9107,2806,2025-10-12,Completed,Card
9108,4081,2025-12-28,Completed,Bank Transfer
9109,3471,2024-09-30,Completed,PayPal
9110,1056,2024-11-23,Completed,Card
9111,2580,2024-07-02,Completed,Card
9112,4149,2024-07-12,Completed,PayPal
9113,2766,2024-09-28,Completed,Card
9114,1329,2024-10-26,Returned,PayPal
9115,4045,2025-08-06,Completed,Card
9116,2393,2024-07-14,Cancelled,Card
9117,3154,2024-11-26,Cancelled,Card
9118,1,2025-04-30,Completed,PayPal
9119,167,2025-09-11,Completed,PayPal
9120,3255,2025-05-13,Completed,Card
9121,1886,2025-02-03,Completed,Card
9122,4369,2025-01-31,Completed,PayPal
9123,900,2024-04-09,Completed,Card
9124,2249,2024-03-21,Completed,PayPal
9125,3264,2024-01-17,Completed,PayPal
9126,3413,2025-12-05,Completed,Card
9127,3578,2024-07-30,Completed,Card
9128,2188,2024-05-05,Completed,Bank Transfer
9129,1220,2025-09-29,Completed,Card
9130,3133,2024-05-09,Completed,Card
9131,360,2025-10-18,Cancelled,PayPal
9132,2040,2025-06-18,Completed,PayPal
9133,3938,2024-08-01,Completed,Card
9134,3155,2024-05-08,Completed,PayPal
9135,334,2025-06-07,Completed,Bank Transfer
9136,731,2025-10-14,Completed,Card
9137,1498,2025-04-06,Completed,Card
9138,1418,2024-02-26,Completed,Card
9139,3764,2025-08-20,Completed,PayPal
9140,1744,2024-09-30,Completed,PayPal
9141,4117,2025-09-06,Completed,Card
9142,1974,2024-12-04,Completed,Card
9143,879,2024-05-22,Completed,Card
9144,4273,2025-02-26,Completed,Card
9145,2885,2024-11-29,Completed,PayPal
9146,3008,2025-11-18,Completed,Card
9147,2596,2024-05-12,Completed,PayPal
9148,2298,2024-09-20,Completed,PayPal
9149,661,2024-05-26,Completed,Card
9150,3145,2025-03-11,Completed,Bank Transfer
9151,3163,2024-01-12,Completed,Card
9152,4222,2024-02-24,Completed,Card
9153,3986,2024-08-17,Completed,PayPal
9154,1270,2024-05-01,Completed,PayPal
9155,4707,2024-08-20,Completed,PayPal
9156,1295,2024-06-10,Completed,PayPal
9157,1010,2025-08-16,Completed,Card
9158,2092,2025-07-12,Completed,Card
9159,1758,2025-05-14,Returned,Card
9160,1965,2025-11-02,Completed,Card
9161,4644,2024-06-27,Completed,PayPal
9162,1192,2024-12-27,Completed,Card
9163,1054,2024-07-26,Returned,Card
9164,2842,2025-07-05,Completed,Card
9165,2405,2025-12-26,Completed,Card
9166,3563,2025-03-07,Cancelled,Bank Transfer
9167,3705,2025-03-31,Completed,Card
9168,1823,2025-05-18,Cancelled,Card
9169,1272,2024-06-02,Completed,PayPal
9170,1720,2024-12-03,Completed,PayPal
9171,253,2024-10-19,Completed,Card
9172,2769,2025-03-11,Completed,Bank Transfer
9173,1560,2025-01-30,Completed,Bank Transfer
9174,737,2024-06-14,Completed,Card
9175,4996,2025-03-27,Completed,Card
9176,1929,2025-06-19,Completed,Card
9177,2191,2025-02-04,Completed,Card
9178,1003,2024-04-24,Returned,Card
9179,2986,2024-12-16,Completed,Card
9180,1923,2024-09-16,Completed,PayPal
9181,3753,2024-08-13,Completed,PayPal
9182,4138,2025-09-05,Completed,PayPal
9183,3703,2025-04-30,Completed,Card
9184,3193,2024-05-10,Completed,Card
9185,3835,2024-09-20,Completed,PayPal
9186,4439,2025-06-07,Completed,PayPal
9187,4428,2024-06-29,Completed,Card
9188,3528,2024-12-14,Completed,Card
9189,341,2025-04-15,Completed,PayPal
9190,2389,2024-06-09,Completed,PayPal
9191,3488,2024-04-23,Completed,Card
9192,1701,2024-01-18,Cancelled,Card
9193,1234,2024-04-13,Cancelled,Card
9194,2571,2024-07-04,Returned,PayPal
9195,2299,2024-12-07,Completed,Bank Transfer
9196,138,2025-04-06,Completed,Card
9197,2799,2025-08-27,Completed,Card
9198,2931,2024-05-22,Completed,Card
9199,3921,2025-10-16,Completed,Card
9200,4183,2025-09-03,Completed,Card
9201,1834,2025-03-28,Completed,PayPal
9202,2140,2025-03-26,Completed,Card
9203,208,2024-03-02,Completed,Card
9204,2234,2025-08-18,Completed,Card
9205,1851,2024-10-02,Completed,Card
9206,1688,2025-11-09,Completed,Bank Transfer
9207,2204,2024-10-21,Cancelled,Card
9208,2209,2024-05-08,Completed,Card
9209,851,2024-12-29,Completed,PayPal
9210,2204,2024-03-07,Completed,PayPal
9211,3691,2024-02-16,Completed,Card
9212,3356,2025-01-08,Completed,PayPal
9213,2610,2025-10-21,Cancelled,Card
9214,224,2024-05-16,Completed,Card
9215,3775,2024-04-04,Completed,PayPal
9216,1412,2024-08-25,Completed,Card
9217,4393,2024-02-04,Completed,Card
9218,323,2024-10-22,Completed,PayPal
9219,1512,2025-05-06,Completed,Card
9220,2087,2024-09-14,Returned,PayPal
9221,4601,2025-01-21,Completed,Card
9222,2288,2024-09-26,Completed,PayPal
9223,687,2024-11-19,Completed,PayPal
9224,2018,2024-02-16,Completed,Card
9225,1469,2025-08-28,Completed,Card
9226,3924,2025-11-24,Completed,Bank Transfer
9227,4836,2025-12-02,Completed,Card
9228,997,2025-05-01,Completed,Card
9229,2535,2025-07-16,Cancelled,Card
9230,2813,2025-12-18,Completed,Card
9231,623,2025-02-14,Completed,Card
9232,3825,2024-05-04,Completed,PayPal
9233,2784,2024-07-30,Completed,Card
9234,4394,2025-01-03,Completed,Card
9235,1076,2024-09-22,Completed,PayPal
9236,304,2024-05-14,Cancelled,PayPal
9237,664,2024-11-10,Completed,Card
9238,2947,2024-10-26,Completed,Card
9239,3995,2024-10-24,Completed,Card
9240,1993,2024-10-05,Completed,Card
9241,3496,2025-01-08,Completed,Bank Transfer
9242,2695,2025-12-26,Completed,PayPal
9243,4305,2025-05-02,Completed,Card
9244,3199,2024-03-02,Completed,PayPal
9245,519,2024-02-23,Cancelled,Card
9246,4434,2024-12-03,Returned,Card
9247,1870,2025-01-09,Completed,Card
9248,3811,2025-04-18,Completed,PayPal
9249,913,2024-04-21,Completed,PayPal
9250,3935,2024-09-25,Completed,PayPal
9251,4903,2024-11-19,Completed,Card
9252,3189,2025-09-10,Completed,Card
9253,1316,2025-11-10,Completed,Card
9254,3229,2025-08-08,Completed,Bank Transfer
9255,572,2025-08-26,Completed,Card
9256,3256,2024-03-25,Completed,Card
9257,2472,2025-01-06,Completed,Card
9258,98,2024-03-15,Completed,PayPal
9259,4034,2025-08-18,Completed,Card
9260,1640,2025-05-22,Completed,Card
9261,4843,2024-08-15,Completed,Bank Transfer
9262,4028,2025-08-17,Completed,PayPal
9263,261,2025-01-28,Completed,Card
9264,936,2024-01-15,Cancelled,Card
9265,1798,2024-06-29,Completed,Card
9266,332,2025-05-22,Completed,Card
9267,4211,2024-12-03,Completed,PayPal
9268,268,2024-09-19,Completed,Card
9269,2060,2024-03-18,Completed,Card
9270,73,2024-08-16,Completed,Card
9271,2922,2024-01-30,Completed,Card
9272,2454,2025-01-08,Completed,Card
9273,3889,2024-06-03,Completed,Card
9274,178,2024-07-03,Completed,PayPal
9275,2000,2025-03-23,Completed,Card
9276,772,2025-03-22,Completed,PayPal
9277,946,2025-03-07,Completed,PayPal
9278,4496,2024-06-17,Completed,Bank Transfer
9279,270,2024-03-21,Completed,Card
9280,1856,2024-07-28,Cancelled,Card
9281,1656,2024-09-15,Completed,Bank Transfer
9282,3753,2025-07-02,Completed,Card
9283,2534,2024-10-12,Cancelled,PayPal
9284,4155,2024-02-23,Completed,Card
9285,2690,2025-04-13,Completed,Card
9286,4983,2025-01-03,Completed,Card
9287,4362,2025-12-24,Returned,Bank Transfer
9288,2123,2024-04-09,Completed,Card
9289,3162,2025-08-19,Completed,Card
9290,505,2025-12-25,Completed,Card
9291,2405,2025-08-20,Completed,PayPal
9292,2202,2025-07-28,Completed,PayPal
9293,3290,2025-03-22,Completed,Card
9294,4582,2024-07-10,Completed,PayPal
9295,1154,2025-02-17,Completed,Card
9296,4162,2025-04-26,Completed,Card
9297,2428,2024-04-02,Completed,Card
9298,1337,2024-09-09,Completed,PayPal
9299,407,2025-10-11,Completed,Card
9300,3479,2025-07-14,Completed,PayPal
9301,4045,2025-09-24,Completed,Bank Transfer
9302,277,2024-02-08,Completed,Card
9303,3481,2025-06-29,Completed,Bank Transfer
